CHR_ID	START	END	SNPS	DISEASE/TRAIT	celltype	MAPPED_GENE
chr12	32657824	32657825	rs181609621	Parkinson's disease or first degree relation to individual with Parkinson's disease	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	FGD4 - DNM1L
chr12	110824377	110824378	rs12833856	Bipolar disorder	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	PPP1CC - RPL29P25
chr12	117232108	117232109	rs3741475	Neuroticism	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	NOS1
chr14	37520064	37520065	rs12147950	Parkinson's disease or first degree relation to individual with Parkinson's disease	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	MIPOL1
chr14	54882150	54882151	rs11158026	Parkinson's disease or first degree relation to individual with Parkinson's disease	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	GCH1
chr14	74906330	74906331	rs3742785	Parkinson's disease or first degree relation to individual with Parkinson's disease	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	RPS6KL1
chr16	28826193	28826194	rs8049439	Educational attainment (years of education)	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	ATXN2L
chr16	30010080	30010081	rs1140239	Alzheimer's disease	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	DOC2A
chr16	51149816	51149817	rs11643654	Educational attainment (years of education)	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	SALL1
chr17	5233751	5233752	rs7225151	Alzheimer's disease (late onset)	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	SCIMP, ZNF594-DT
chr17	5233751	5233752	rs7225151	Alzheimer's disease	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	SCIMP, ZNF594-DT
chr17	44357261	44357262	rs850738	Parkinson's disease or first degree relation to individual with Parkinson's disease	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	FAM171A2
chr17	46144469	46144470	rs2696589	Neuroticism	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	KANSL1
chr17	52508537	52508538	rs16951547	Intelligence	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	LINC01982
chr18	37547463	37547464	rs1557341	Neuroticism	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	CELF4
chr18	37579160	37579161	rs9964724	Educational attainment (years of education)	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	CELF4 - MIR4318
chr18	37784133	37784134	rs12961969	Neuroticism	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	RPL12P40 - RN7SKP182
chr18	53179702	53179703	rs10853627	Intelligence	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	DCC
chr18	53423031	53423032	rs13381096	Intelligence	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	DCC
chr18	55400722	55400723	rs7235757	Neuroticism	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	TCF4
chr18	58522226	58522227	rs76726049	Alzheimer's disease or family history of Alzheimer's disease	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	ALPK2
chr18	58522226	58522227	rs76726049	Family history of Alzheimer's disease	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	ALPK2
chr18	62576642	62576643	rs11557713	Bipolar disorder	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	ZCCHC2
chr18	78147991	78147992	rs7241530	Educational attainment (years of education)	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	RNU6-655P - Y_RNA
chr19	44544862	44544863	rs75161053	Alzheimer's disease or family history of Alzheimer's disease	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	CEACAM22P
chr19	44759438	44759439	rs114036675	Alzheimer's disease or family history of Alzheimer's disease	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	BCL3
chr19	54267596	54267597	rs587709	Alzheimer's disease	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	RNU6-1307P - LILRB2
chr2	23711945	23711946	rs12470949	Intelligence	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	KLHL29 - ATAD2B
chr2	57760457	57760458	rs11682175	Schizophrenia	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	EIF2S2P7 - ACTG1P22
chr2	57760457	57760458	rs11682175	Depression	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	EIF2S2P7 - ACTG1P22
chr2	60477797	60477798	rs7593947	Educational attainment (years of education)	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	BCL11A
chr2	60483435	60483436	rs13019832	Intelligence	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	BCL11A
chr2	60486099	60486100	rs10189857	Intelligence	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	BCL11A
chr2	60526457	60526458	rs356992	Educational attainment (years of education)	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	BCL11A
chr2	100052994	100052995	rs78633727	Intelligence	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	AFF3
chr2	119565914	119565915	rs75580062	Bipolar disorder	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	CFAP221
chr2	143405039	143405040	rs10189912	Intelligence	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	ARHGAP15
chr2	143505710	143505711	rs10191758	Intelligence	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	ARHGAP15
chr2	161104413	161104414	rs7591506	Intelligence	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	TANK-AS1
chr21	26148612	26148613	rs2154482	Late-onset Alzheimer's disease	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	APP
chr22	41217183	41217184	rs9611519	Neuroticism	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	L3MBTL2, L3MBTL2-AS1
chr3	23798392	23798393	rs9851068	Intelligence	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	RNU6-788P - UBE2E1-AS1
chr3	23891682	23891683	rs2885034	Intelligence	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	NKIRAS1
chr3	85008129	85008130	rs4301023	Bipolar disorder	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	CADM2
chr3	108038212	108038213	rs696366	Bipolar disorder	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	LINC00636 - CD47
chr3	161359841	161359842	rs1450522	Parkinson's disease or first degree relation to individual with Parkinson's disease	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	SPTSSB
chr4	89704959	89704960	rs356182	Parkinson's disease or first degree relation to individual with Parkinson's disease	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	SNCA
chr4	105185195	105185196	rs10010325	Intelligence	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	TET2-AS1, TET2
chr4	105264505	105264506	rs2647249	Intelligence	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	TET2-AS1, TET2
chr4	105297981	105297982	rs1603705	Intelligence	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	TET2-AS1
chr4	105404742	105404743	rs9992793	Intelligence	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	PPA2
chr5	15113629	15113630	rs77626951	Bipolar disorder	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	LINC02149
chr5	58361929	58361930	rs13157057	Intelligence	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	LINC02101 - PLK2
chr5	88551454	88551455	rs12653396	Educational attainment (years of education)	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	MIR9-2HG
chr5	107439220	107439221	rs152603	Educational attainment (years of education)	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	EFNA5
chr5	140645898	140645899	rs778591	Intelligence	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	NDUFA2
chr5	169812703	169812704	rs6860963	Intelligence	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	DOCK2
chr6	32582544	32582545	rs9269853	Alzheimer's disease (late onset)	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	HLA-DRB1
chr6	40974456	40974457	rs187370608	Late-onset Alzheimer's disease	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	LRFN2 - UNC5CL
chr6	40974456	40974457	rs187370608	Alzheimer's disease or family history of Alzheimer's disease	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	LRFN2 - UNC5CL
chr6	40974456	40974457	rs187370608	Family history of Alzheimer's disease	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	LRFN2 - UNC5CL
chr6	47517389	47517390	rs7767350	Alzheimer's disease	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	CD2AP
chr6	98836655	98836656	rs3823036	Intelligence	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	POU3F2
chr6	108543215	108543216	rs9384679	Intelligence	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	AFG1L - FOXO3
chr6	111922087	111922088	rs997368	Parkinson's disease or first degree relation to individual with Parkinson's disease	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	LINC02527 - CCN6
chr7	1993167	1993168	rs11764590	Neuroticism	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	MAD1L1
chr7	100334425	100334426	rs7384878	Late-onset Alzheimer's disease	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	PMS2P1
chr7	100334425	100334426	rs7384878	Family history of Alzheimer's disease	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	PMS2P1
chr7	100334425	100334426	rs7384878	Alzheimer's disease	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	PMS2P1
chr7	128769957	128769958	rs1043595	Intelligence	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	CALU
chr7	129627459	129627460	rs77516904	Bipolar disorder	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	NRF1
chr7	133945709	133945710	rs4728302	Intelligence	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	EXOC4
chr7	133956751	133956752	rs2971963	Intelligence	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	EXOC4
chr7	143411064	143411065	rs7810606	Family history of Alzheimer's disease	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	EPHA1-AS1
chr7	143411064	143411065	rs7810606	Alzheimer's disease or family history of Alzheimer's disease	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	EPHA1-AS1
chr8	9418514	9418515	rs35847492	Neuroticism	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	PPP1R3B-DT
chr8	11321948	11321949	rs3808502	Neuroticism	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	MTMR9
chr8	27608797	27608798	rs1532278	Late-onset Alzheimer's disease	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	CLU
chr8	27608797	27608798	rs1532278	Family history of Alzheimer's disease	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	CLU
chr8	27610168	27610169	rs9331896	Alzheimer's disease or family history of Alzheimer's disease	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	CLU
chr8	27610168	27610169	rs9331896	Alzheimer's disease (late onset)	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	CLU
chr8	27610168	27610169	rs9331896	Family history of Alzheimer's disease	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	CLU
chr8	59787909	59787910	rs6984242	Schizophrenia	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	RNA5SP267 - SLC2A13P1
chr8	103549494	103549495	rs2111490	Intelligence	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	RIMS2
chr9	23402480	23402481	rs4526443	Intelligence	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	LINC01239 - SUMO2P2
chr9	23737628	23737629	rs3793577	Neuroticism	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	ELAVL2
chr9	23799240	23799241	rs810681	Intelligence	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	ELAVL2
chr9	23857084	23857085	rs1699462	Intelligence	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	ELAVL2 - IZUMO3
chr9	77685833	77685834	rs189574365	Bipolar disorder	STR_SST-CHODL_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	GNA14 - GNAQ
chr1	29961103	29961104	rs1498232	Schizophrenia	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	LINC01756 - LINC01648
chr1	31640892	31640893	rs7546297	Intelligence	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	PEF1
chr1	36777141	36777142	rs490647	Neuroticism	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	FTLP18 - GRIK3
chr1	41284975	41284976	rs12035012	Intelligence	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	SCMH1-DT
chr1	73302682	73302683	rs12129573	Schizophrenia	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	RN7SKP19 - LINC01360
chr1	73302682	73302683	rs12129573	Depression	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	RN7SKP19 - LINC01360
chr1	161185601	161185602	rs4575098	Alzheimer's disease or family history of Alzheimer's disease	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	ADAMTS4
chr1	161185601	161185602	rs4575098	Family history of Alzheimer's disease	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	ADAMTS4
chr1	199032121	199032122	rs115858175	Bipolar disorder	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	LINC01221
chr10	60366097	60366098	rs10994318	Bipolar disorder	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	ANK3
chr10	101790523	101790524	rs149613931	Educational attainment (years of education)	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	OGA
chr11	60175341	60175342	rs7935829	Alzheimer's disease (late onset)	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	MS4A6A
chr11	64093844	64093845	rs7941785	Intelligence	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	MACROD1, FLRT1
chr11	66081266	66081267	rs475805	Bipolar disorder	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	PACS1
chr11	123523927	123523928	rs77502336	Schizophrenia	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	GRAMD1B
chr12	2235793	2235794	rs2007044	Schizophrenia	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	CACNA1C
chr12	40340399	40340400	rs34637584	Parkinson's disease or first degree relation to individual with Parkinson's disease	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	LRRK2
chr12	40542836	40542837	rs141128804	Parkinson's disease or first degree relation to individual with Parkinson's disease	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	MUC19
chr12	110285439	110285440	rs4766428	Schizophrenia	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	ATP2A2
chr13	113229000	113229001	rs1819204	Bipolar disorder	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	CUL4A
chr14	22918375	22918376	rs34344888	Educational attainment (years of education)	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	RBM23
chr14	36532929	36532930	rs11622558	Intelligence	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	NKX2-1-AS1
chr14	69128195	69128196	rs1275411	Neuroticism	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	DCAF5
chr15	47394464	47394465	rs281302	Educational attainment (years of education)	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	SEMA6D
chr15	64660499	64660500	rs76064345	Neuroticism	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	ZNF609
chr15	70296932	70296933	rs12148337	Schizophrenia	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	RNU6-745P - LINC02205
chr16	9832490	9832491	rs7199910	Bipolar disorder	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	GRIN2A
chr16	24755519	24755520	rs34172651	Intelligence	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	TNRC6A
chr16	28296618	28296619	rs33957528	Intelligence	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	SBK1
chr16	28826193	28826194	rs8049439	Educational attainment (years of education)	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	ATXN2L
chr16	53464742	53464743	rs8054299	Intelligence	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	RBL2
chr17	1916216	1916217	rs66506713	Bipolar disorder	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	RPA1 - RTN4RL1
chr17	44357261	44357262	rs850738	Parkinson's disease or first degree relation to individual with Parkinson's disease	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	FAM171A2
chr17	46655448	46655449	rs199491	Neuroticism	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	NSF
chr18	37547463	37547464	rs1557341	Neuroticism	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	CELF4
chr18	37579160	37579161	rs9964724	Educational attainment (years of education)	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	CELF4 - MIR4318
chr18	53179702	53179703	rs10853627	Intelligence	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	DCC
chr18	78147991	78147992	rs7241530	Educational attainment (years of education)	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	RNU6-655P - Y_RNA
chr19	16583798	16583799	rs12462428	Educational attainment (years of education)	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	MED26
chr19	44544862	44544863	rs75161053	Alzheimer's disease or family history of Alzheimer's disease	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	CEACAM22P
chr19	44848258	44848259	rs41289512	Alzheimer's disease or family history of Alzheimer's disease	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	NECTIN2
chr19	44848258	44848259	rs41289512	Alzheimer's disease (late onset)	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	NECTIN2
chr19	44878776	44878777	rs6859	Alzheimer's disease or family history of Alzheimer's disease	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	NECTIN2
chr19	54267596	54267597	rs587709	Alzheimer's disease	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	RNU6-1307P - LILRB2
chr2	43889696	43889697	rs2955280	Intelligence	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	LRPPRC
chr2	51023366	51023367	rs7557525	Intelligence	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	NRXN1
chr2	82216982	82216983	rs11678106	Intelligence	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	RN7SL201P - LYARP1
chr2	100137027	100137028	rs4851251	Educational attainment (years of education)	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	AFF3
chr2	100260907	100260908	rs2067783	Intelligence	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	LINC01104 - LONRF2
chr2	105749598	105749599	rs143080277	Alzheimer's disease	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	NCK2
chr2	116890243	116890244	rs60262711	Intelligence	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	MTCYBP39 - MTND1P28
chr2	147861184	147861185	rs7582403	Neuroticism	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	ACVR2A
chr2	168535392	168535393	rs13006127	Bipolar disorder	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	CERS6
chr3	2506101	2506102	rs17194490	Schizophrenia	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	CNTN4
chr3	23891682	23891683	rs2885034	Intelligence	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	NKIRAS1
chr3	35495840	35495841	rs1523041	Intelligence	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	RNU6-243P - ARPP21
chr3	48711555	48711556	rs12497850	Parkinson's disease or first degree relation to individual with Parkinson's disease	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	IP6K2
chr3	108038212	108038213	rs696366	Bipolar disorder	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	LINC00636 - CD47
chr3	136346722	136346723	rs9832813	Intelligence	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	STAG1
chr3	160530033	160530034	rs58377812	Bipolar disorder	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	KPNA4
chr3	161359841	161359842	rs1450522	Parkinson's disease or first degree relation to individual with Parkinson's disease	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	SPTSSB
chr4	931587	931588	rs873786	Parkinson's disease or first degree relation to individual with Parkinson's disease	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	GAK
chr4	11023506	11023507	rs6846529	Alzheimer's disease	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	LINC02498 - MIR572
chr4	89715478	89715479	rs5019538	Parkinson's disease or first degree relation to individual with Parkinson's disease	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	SNCA
chr4	101944146	101944147	rs13126505	Intelligence	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	BANK1
chr4	105185195	105185196	rs10010325	Intelligence	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	TET2-AS1, TET2
chr4	105404742	105404743	rs9992793	Intelligence	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	PPA2
chr4	151671780	151671781	rs6535809	Intelligence	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	GATB
chr4	169705400	169705401	rs10520163	Schizophrenia	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	CLCN3
chr5	93226308	93226309	rs11742251	Intelligence	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	LINC02058 - POLD2P1
chr5	93251284	93251285	rs6881733	Intelligence	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	LINC02058 - POLD2P1
chr5	111670872	111670873	rs255896	Intelligence	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	NREP, STARD4-AS1
chr5	138515502	138515503	rs3849046	Schizophrenia	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	ETF1
chr5	140645898	140645899	rs778591	Intelligence	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	NDUFA2
chr5	169862201	169862202	rs10866641	Bipolar disorder	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	DOCK2, INSYN2B
chr6	11591561	11591562	rs604290	Intelligence	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	TMEM170B - Metazoa_SRP
chr6	47520025	47520026	rs10948363	Alzheimer's disease (late onset)	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	CD2AP
chr6	47520025	47520026	rs10948363	Alzheimer's disease or family history of Alzheimer's disease	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	CD2AP
chr6	98016731	98016732	rs17813294	Intelligence	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	MMS22L - MIR2113
chr6	98836655	98836656	rs3823036	Intelligence	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	POU3F2
chr6	111858434	111858435	rs17073012	Bipolar disorder	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	FYN
chr7	1993167	1993168	rs11764590	Neuroticism	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	MAD1L1
chr7	8204381	8204382	rs10952097	Alzheimer's disease	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	ICA1
chr7	70511250	70511251	rs11972637	Intelligence	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	AUTS2
chr7	100374210	100374211	rs1859788	Alzheimer's disease or family history of Alzheimer's disease	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	PILRA
chr7	100374210	100374211	rs1859788	Alzheimer's disease (late onset)	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	PILRA
chr7	105230140	105230141	rs78785751	Bipolar disorder	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	SRPK2
chr7	114264005	114264006	rs11771168	Educational attainment (years of education)	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	FOXP2
chr7	117889586	117889587	rs10244364	Neuroticism	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	CTTNBP2 - LSM8
chr7	133945709	133945710	rs4728302	Intelligence	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	EXOC4
chr7	133956751	133956752	rs2971963	Intelligence	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	EXOC4
chr8	9418514	9418515	rs35847492	Neuroticism	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	PPP1R3B-DT
chr8	9938810	9938811	rs615632	Neuroticism	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	MIR124-1HG - MSRA-DT
chr8	11321948	11321949	rs3808502	Neuroticism	F_M_GATA3_GABA.hypo.dmr.full.tsv.hypo.dmr.bed	MTMR9
